tourney_date,surface,winner_name,loser_name,year
2011-01-31,Hard,Sabina Sharipova,Poojashree Venkatesha,2011
2011-01-31,Hard,Sania Mirza,Nigina Abduraimova,2011
2011-01-31,Hard,Lavinia Tananta,Anna Christine Patrimonio,2011
2011-01-31,Hard,Sania Mirza,Noppawan Lertcheewakarn,2011
2011-01-31,Hard,Nicha Lertpitaksinchai,Ashvarya Shrivastava,2011
2011-01-31,Hard,Junri Namigata,Ting Fei Juan,2011
2011-01-31,Hard,Lavinia Tananta,Zhamilia Duisheeva,2011
2011-01-31,Hard,Ayu Fani Damayanti,Emilia Tenizbaeva,2011
2011-01-31,Hard,So Jung Kim,Sesil Karatantcheva,2011
2011-01-31,Hard,Zarina Diyas,Ye Ra Lee,2011
2011-01-31,Hard,Rika Fujiwara,Yui Lynn Miao,2011
2011-01-31,Hard,Na Ri Kim,Yi Chen,2011
2011-01-31,Hard,Chin Wei Chan,Ye Ra Lee,2011
2011-01-31,Hard,Zarina Diyas,Ting Fei Juan,2011
2011-01-31,Hard,Ayumi Morita,Na Ri Kim,2011
2011-01-31,Hard,Junri Namigata,Hyun Hui Hong,2011
2011-01-31,Hard,Ayumi Morita,Sesil Karatantcheva,2011
2011-01-31,Hard,Zarina Diyas,Misaki Doi,2011
2011-01-31,Hard,Sesil Karatantcheva,Chin Wei Chan,2011
2011-02-02,Clay,Florencia Molinero,Maria Ines Deheza,2011
2011-02-02,Clay,Maria Irigoyen,Maria Fernanda Alvarez Teran,2011
2011-02-02,Clay,Patricia Ku Flores,Montserrat Gonzalez,2011
2011-02-02,Clay,Bianca Botto,Veronica Cepede Royg,2011
2011-02-02,Clay,Roxane Vaisemberg,Andrea Koch Benvenuto,2011
2011-02-02,Clay,Ana Clara Duarte,Camila Silva,2011
2011-02-02,Clay,Catalina Castano,Nazari Urbina,2011
2011-02-02,Hard,Julia Glushko,Anne Kremer,2011
2011-02-02,Hard,Shahar Peer,Mandy Minella,2011
2011-02-02,Hard,Olga Govortsova,Patricia Mayr Achleitner,2011
2011-02-02,Hard,Patty Schnyder,Anne Keothavong,2011
2011-02-02,Hard,Timea Bacsinszky,Heather Watson,2011
2011-02-02,Hard,Victoria Azarenka,Sybille Bammer,2011
2011-02-02,Hard,Elitsa Kostova,Magda Linette,2011
2011-02-02,Hard,Eirini Georgatou,Jelena Pandzic,2011
2011-02-02,Hard,Agnieszka Radwanska,Tsvetana Pironkova,2011
2011-02-02,Clay,Mariana Duque Marino,Ximena Hermoso,2011
2011-02-02,Hard,Michaella Krajicek,Monica Niculescu,2011
2011-02-02,Hard,Arantxa Rus,Alexandra Dulgheru,2011
2011-02-02,Hard,Timea Babos,Irina Kuzmina,2011
2011-02-02,Hard,Greta Arn,Liga Dekmeijere,2011
2011-02-02,Hard,Eleni Daniilidou,Ajla Tomljanovic,2011
2011-02-03,Hard,Michaella Krajicek,Timea Babos,2011
2011-02-03,Hard,Sybille Bammer,Eleni Daniilidou,2011
2011-02-03,Hard,Victoria Azarenka,Jelena Pandzic,2011
2011-02-03,Hard,Olga Govortsova,Ani Mijacika,2011
2011-02-03,Hard,Arantxa Rus,Greta Arn,2011
2011-02-03,Hard,Mandy Minella,Tsvetana Pironkova,2011
2011-02-03,Hard,Anne Kremer,Dia Evtimova,2011
2011-02-03,Hard,Monica Niculescu,Irina Kuzmina,2011
2011-02-03,Hard,Alexandra Dulgheru,Liga Dekmeijere,2011
2011-02-03,Hard,Patricia Mayr Achleitner,Eirini Georgatou,2011
2011-02-03,Clay,Mariana Duque Marino,Camila Silva,2011
2011-02-03,Clay,Florencia Molinero,Montserrat Gonzalez,2011
2011-02-03,Clay,Patricia Ku Flores,Maria Ines Deheza,2011
2011-02-03,Clay,Veronica Cepede Royg,Maria Irigoyen,2011
2011-02-03,Clay,Ana Clara Duarte,Ximena Hermoso,2011
2011-02-03,Clay,Bianca Botto,Maria Fernanda Alvarez Teran,2011
2011-02-03,Hard,Timea Bacsinszky,Karen Barbat,2011
2011-02-03,Clay,Maria Fernanda Alves,Nazari Urbina,2011
2011-02-03,Hard,Julia Glushko,Magda Linette,2011
2011-02-03,Hard,Agnieszka Radwanska,Shahar Peer,2011
2011-02-03,Clay,Catalina Castano,Andrea Koch Benvenuto,2011
2011-02-03,Hard,Caroline Wozniacki,Patty Schnyder,2011
2011-02-04,Clay,Catalina Castano,Maria Fernanda Alves,2011
2011-02-04,Clay,Ana Clara Duarte,Mariana Duque Marino,2011
2011-02-04,Hard,Alexandra Dulgheru,Timea Babos,2011
2011-02-04,Hard,Monica Niculescu,Reka Luca Jani,2011
2011-02-04,Hard,Michaella Krajicek,Liga Dekmeijere,2011
2011-02-04,Hard,Kiki Bertens,Lina Lileikite,2011
2011-02-04,Clay,Maria Fernanda Alvarez Teran,Veronica Cepede Royg,2011
2011-02-04,Clay,Montserrat Gonzalez,Maria Paula Deheza,2011
2011-02-04,Hard,Agnieszka Radwanska,Mandy Minella,2011
2011-02-04,Clay,Gisela Dulko,Bianca Botto,2011
2011-02-04,Hard,Magda Linette,Anne Kremer,2011
2011-02-04,Clay,Florencia Molinero,Patricia Ku Flores,2011
2011-02-04,Hard,Ajla Tomljanovic,Sybille Bammer,2011
2011-02-04,Hard,Ani Mijacika,Patricia Mayr Achleitner,2011
2011-02-04,Hard,Victoria Azarenka,Eleni Daniilidou,2011
2011-02-04,Hard,Olga Govortsova,Eirini Georgatou,2011
2011-02-04,Clay,Ximena Hermoso,Camila Silva,2011
2011-02-04,Hard,Heather Watson,Karen Barbat,2011
2011-02-04,Hard,Caroline Wozniacki,Anne Keothavong,2011
2011-02-04,Hard,Julia Glushko,Elitsa Kostova,2011
2011-02-04,Clay,Andrea Koch Benvenuto,Nazari Urbina,2011
2011-02-04,Hard,Shahar Peer,Tsvetana Pironkova,2011
2011-02-05,Hard,Jarmila Gajdosova,Francesca Schiavone,2011
2011-02-05,Hard,Maria Jose Martinez Sanchez,Kaia Kanepi,2011
2011-02-05,Hard,Virginie Razzano,Maria Sharapova,2011
2011-02-05,Hard,Svetlana Kuznetsova,Virginie Razzano,2011
2011-02-05,Hard,Lucie Safarova,Daniela Hantuchova,2011
2011-02-05,Hard,Petra Kvitova,Dominika Cibulkova,2011
2011-02-05,Hard,Petra Kvitova,Daniela Hantuchova,2011
2011-02-05,Hard,Jana Cepelova,Lucie Safarova,2011
2011-02-05,Hard,Yanina Wickmayer,Bethanie Mattek Sands,2011
2011-02-05,Hard,Kim Clijsters,Melanie Oudin,2011
2011-02-05,Hard,Kim Clijsters,Bethanie Mattek Sands,2011
2011-02-05,Hard,Yanina Wickmayer,Melanie Oudin,2011
2011-02-05,Clay,Maria Fernanda Alvarez Teran,Camila Silva,2011
2011-02-05,Clay,Andrea Koch Benvenuto,Maria Paula Deheza,2011
2011-02-05,Clay,Veronica Cepede Royg,Ximena Hermoso,2011
2011-02-05,Clay,Montserrat Gonzalez,Nazari Urbina,2011
2011-02-05,Hard,Johanna Larsson,Lesia Tsurenko,2011
2011-02-05,Hard,Kateryna Bondarenko,Sofia Arvidsson,2011
2011-02-05,Hard,Kateryna Bondarenko,Johanna Larsson,2011
2011-02-05,Hard,Sofia Arvidsson,Lesia Tsurenko,2011
2011-02-05,Hard,Aleksandra Wozniak,Ana Jovanovic,2011
2011-02-05,Hard,Bojana Jovanovski,Rebecca Marino,2011
2011-02-05,Hard,Bojana Jovanovski,Aleksandra Wozniak,2011
2011-02-05,Hard,Rebecca Marino,Aleksandra Krunic,2011
2011-02-05,Clay,Julia Goerges,Masa Zec Peskiric,2011
2011-02-05,Clay,Andrea Petkovic,Polona Hercog,2011
2011-02-05,Clay,Polona Hercog,Julia Goerges,2011
2011-02-05,Clay,Andrea Petkovic,Masa Zec Peskiric,2011
2011-02-05,Hard,Carla Suarez Navarro,Anett Kontaveit,2011
2011-02-05,Hard,Kaia Kanepi,Carla Suarez Navarro,2011
2011-02-05,Hard,Maria Jose Martinez Sanchez,Anett Kontaveit,2011
2011-02-05,Hard,Alize Cornet,Svetlana Kuznetsova,2011
2011-02-05,Hard,Flavia Pennetta,Jarmila Gajdosova,2011
2011-02-05,Hard,Anastasia Pavlyuchenkova,Alize Cornet,2011
2011-02-05,Hard,Flavia Pennetta,Samantha Stosur,2011
2011-02-05,Hard,Francesca Schiavone,Samantha Stosur,2011
2011-02-05,Hard,Timea Bacsinszky,Michaella Krajicek,2011
2011-02-05,Hard,Victoria Azarenka,Agnieszka Radwanska,2011
2011-02-05,Hard,Olga Govortsova,Magda Linette,2011
2011-02-05,Hard,Sybille Bammer,Mandy Minella,2011
2011-02-05,Hard,Anne Kremer,Melanie Klaffner,2011
2011-02-05,Hard,Shahar Peer,Alexandra Dulgheru,2011
2011-02-05,Hard,Monica Niculescu,Julia Glushko,2011
2011-02-05,Hard,Elena Baltacha,Ajla Tomljanovic,2011
2011-02-05,Hard,Arantxa Rus,Patty Schnyder,2011
2011-02-05,Hard,Elitsa Kostova,Liga Dekmeijere,2011
2011-02-05,Hard,Heather Watson,Silvia Njiric,2011
2011-02-05,Clay,Bianca Botto,Roxane Vaisemberg,2011
2011-02-05,Clay,Florencia Molinero,Catalina Castano,2011
2011-02-05,Clay,Teliana Pereira,Patricia Ku Flores,2011
2011-02-05,Hard,Eirini Georgatou,Karen Barbat,2011
2011-02-05,Hard,Caroline Wozniacki,Eleni Daniilidou,2011
2011-02-05,Hard,Dia Evtimova,Irina Kuzmina,2011
2011-02-05,Clay,Gisela Dulko,Mariana Duque Marino,2011
2011-02-07,Hard,Roberta Vinci,Ksenia Palkina,2011
2011-02-07,Hard,Sara Errani,Roberta Vinci,2011
2011-02-07,Hard,Shuai Zhang,Zuzana Kucova,2011
2011-02-07,Hard,Jill Craybas,Noppawan Lertcheewakarn,2011
2011-02-07,Hard,Ana Ivanovic,Nudnida Luangnam,2011
2011-02-07,Hard,Vera Zvonareva,Nungnadda Wannasuk,2011
2011-02-07,Hard,Shuai Peng,Elena Baltacha,2011
2011-02-07,Hard,Daniela Hantuchova,Sara Errani,2011
2011-02-07,Hard,Daniela Hantuchova,Vera Zvonareva,2011
2011-02-07,Hard,Vera Zvonareva,Shuai Peng,2011
2011-02-07,Hard,Sara Errani,Galina Voskoboeva,2011
2011-02-07,Hard,Daniela Hantuchova,Akgul Amanmuradova,2011
2011-02-07,Hard,Ana Ivanovic,Jill Craybas,2011
2011-02-07,Hard,Roberta Vinci,Shuai Zhang,2011
2011-02-07,Hard,Galina Voskoboeva,Maria Kirilenko,2011
2011-02-07,Hard,Sara Errani,Ayumi Morita,2011
2011-02-07,Hard,Akgul Amanmuradova,Chanelle Scheepers,2011
2011-02-07,Hard,Maria Kirilenko,Alberta Brianti,2011
2011-02-07,Hard,Roberta Vinci,Ana Ivanovic,2011
2011-02-07,Hard,Galina Voskoboeva,Romina Oprandi,2011
2011-02-07,Hard,Daniela Hantuchova,Kimiko Date Krumm,2011
2011-02-07,Hard,Sara Errani,Kai Chen Chang,2011
2011-02-07,Carpet,Klara Koukalova,Timea Bacsinszky,2011
2011-02-07,Carpet,Barbora Strycova,Tsvetana Pironkova,2011
2011-02-07,Carpet,Petra Kvitova,Vesna Dolonc,2011
2011-02-07,Carpet,Andrea Petkovic,Angelique Kerber,2011
2011-02-07,Carpet,Kristina Kucova,Kate Makarova,2011
2011-02-07,Carpet,Bethanie Mattek Sands,Carla Suarez Navarro,2011
2011-02-07,Carpet,Jelena Dokic,Nadia Petrova,2011
2011-02-07,Carpet,Kaia Kanepi,Sofia Arvidsson,2011
2011-02-07,Carpet,Dominika Cibulkova,Melanie Oudin,2011
2011-02-07,Carpet,Yanina Wickmayer,Klara Koukalova,2011
2011-02-07,Carpet,Petra Kvitova,Barbora Strycova,2011
2011-02-07,Carpet,Andrea Petkovic,Kristina Kucova,2011
2011-02-07,Carpet,Bethanie Mattek Sands,Stephanie Cohen Aloro,2011
2011-02-07,Carpet,Kim Clijsters,Jelena Dokic,2011
2011-02-07,Carpet,Kaia Kanepi,Dominika Cibulkova,2011
2011-02-07,Carpet,Petra Kvitova,Yanina Wickmayer,2011
2011-02-07,Carpet,Bethanie Mattek Sands,Andrea Petkovic,2011
2011-02-07,Carpet,Kim Clijsters,Kaia Kanepi,2011
2011-02-07,Carpet,Petra Kvitova,Bethanie Mattek Sands,2011
2011-02-07,Carpet,Petra Kvitova,Kim Clijsters,2011
2011-02-07,Hard,Ayumi Morita,Tamarine Tanasugarn,2011
2011-02-07,Carpet,Yanina Wickmayer,Elena Vesnina,2011
2011-02-07,Carpet,Dominika Cibulkova,Ana Vrljic,2011
2011-02-07,Carpet,Kim Clijsters,Kristina Barrois,2011
2011-02-07,Carpet,Sofia Arvidsson,Alize Cornet,2011
2011-02-07,Hard,Akgul Amanmuradova,Jie Zheng,2011
2011-02-07,Hard,Chanelle Scheepers,Tatjana Maria,2011
2011-02-07,Carpet,Melanie Oudin,Vera Dushevina,2011
2011-02-07,Hard,Daniela Hantuchova,Kurumi Nara,2011
2011-02-07,Hard,Shuai Peng,Yung Jan Chan,2011
2011-02-07,Hard,Elena Baltacha,Nicha Lertpitaksinchai,2011
2011-02-07,Hard,Kimiko Date Krumm,Renata Voracova,2011
2011-02-07,Hard,Nungnadda Wannasuk,Zarina Diyas,2011
2011-02-07,Hard,Vera Zvonareva,Tamira Paszek,2011
2011-02-07,Carpet,Kaia Kanepi,Anastasija Sevastova,2011
2011-02-07,Carpet,Nadia Petrova,Virginie Razzano,2011
2011-02-07,Carpet,Jelena Dokic,Lucie Safarova,2011
2011-02-07,Carpet,Kristina Barrois,Iveta Benesova,2011
2011-02-14,Clay,Catalina Castano,Anabel Medina Garrigues,2011
2011-02-14,Clay,Lourdes Dominguez Lino,Mandy Minella,2011
2011-02-14,Clay,Eva Birnerova,Bianca Botto,2011
2011-02-14,Clay,Corinna Dentoni,Petra Cetkovska,2011
2011-02-14,Clay,Beatriz Garcia Vidagany,Arantxa Parra Santonja,2011
2011-02-14,Clay,Nina Bratchikova,Edina Gallovits Hall,2011
2011-02-14,Clay,Laura Pous Tio,Silvia Soler Espinosa,2011
2011-02-14,Clay,Petra Martic,Zuzana Ondraskova,2011
2011-02-14,Clay,Polona Hercog,Pauline Parmentier,2011
2011-02-14,Clay,Xinyun Han,Julia Goerges,2011
2011-02-14,Clay,Sharon Fichman,Leticia Costas,2011
2011-02-14,Clay,Yvonne Meusburger,Alexandra Panova,2011
2011-02-14,Clay,Patricia Mayr Achleitner,Mariya Koryttseva,2011
2011-02-14,Clay,Carla Suarez Navarro,Masa Zec Peskiric,2011
2011-02-14,Clay,Carla Suarez Navarro,Patricia Mayr Achleitner,2011
2011-02-14,Clay,Xinyun Han,Mariana Duque Marino,2011
2011-02-14,Hard,Sandra Zahlavova,Alla Kudryavtseva,2011
2011-02-14,Hard,Magdalena Rybarikova,Vania King,2011
2011-02-14,Hard,Anne Keothavong,Aleksandra Wozniak,2011
2011-02-14,Hard,Alexa Glatch,Beatrice Capra,2011
2011-02-14,Hard,Michaella Krajicek,Barbora Strycova,2011
2011-02-14,Hard,Alisa Kleybanova,Vera Zvonareva,2011
2011-02-14,Hard,Flavia Pennetta,Victoria Azarenka,2011
2011-02-14,Hard,Svetlana Kuznetsova,Francesca Schiavone,2011
2011-02-14,Clay,Julia Goerges,Olivia Sanchez,2011
2011-02-14,Clay,Mathilde Johansson,Simona Halep,2011
2011-02-14,Clay,Mathilde Johansson,Yvonne Meusburger,2011
2011-02-14,Hard,Flavia Pennetta,Klara Koukalova,2011
2011-02-14,Clay,Lourdes Dominguez Lino,Eva Birnerova,2011
2011-02-14,Hard,Caroline Wozniacki,Svetlana Kuznetsova,2011
2011-02-14,Hard,Svetlana Kuznetsova,Flavia Pennetta,2011
2011-02-14,Hard,Victoria Azarenka,Shuai Peng,2011
2011-02-14,Hard,Caroline Wozniacki,Jelena Jankovic,2011
2011-02-14,Hard,Flavia Pennetta,Alisa Kleybanova,2011
2011-02-14,Hard,Lucie Hradecka,Julie Ditty,2011
2011-02-14,Hard,Svetlana Kuznetsova,Agnieszka Radwanska,2011
2011-02-14,Hard,Jelena Jankovic,Samantha Stosur,2011
2011-02-14,Hard,Caroline Wozniacki,Shahar Peer,2011
2011-02-14,Hard,Alisa Kleybanova,Jarmila Gajdosova,2011
2011-02-14,Hard,Vera Zvonareva,Roberta Vinci,2011
2011-02-14,Hard,Caroline Wozniacki,Ayumi Morita,2011
2011-02-14,Clay,Catalina Castano,Sharon Fichman,2011
2011-02-14,Hard,Shahar Peer,Yanina Wickmayer,2011
2011-02-14,Hard,Jelena Jankovic,Kaia Kanepi,2011
2011-02-14,Hard,Agnieszka Radwanska,Marion Bartoli,2011
2011-02-14,Clay,Lourdes Dominguez Lino,Mathilde Johansson,2011
2011-02-14,Clay,Lourdes Dominguez Lino,Petra Martic,2011
2011-02-14,Clay,Mathilde Johansson,Carla Suarez Navarro,2011
2011-02-14,Clay,Petra Martic,Laura Pous Tio,2011
2011-02-14,Clay,Lourdes Dominguez Lino,Beatriz Garcia Vidagany,2011
2011-02-14,Clay,Mathilde Johansson,Catalina Castano,2011
2011-02-14,Clay,Carla Suarez Navarro,Xinyun Han,2011
2011-02-14,Clay,Petra Martic,Polona Hercog,2011
2011-02-14,Clay,Laura Pous Tio,Nina Bratchikova,2011
2011-02-14,Clay,Beatriz Garcia Vidagany,Corinna Dentoni,2011
2011-02-14,Hard,Samantha Stosur,Patty Schnyder,2011
2011-02-14,Hard,Ksenia Pervak,Anna Tatishvili,2011
2011-02-14,Hard,Heather Watson,Stephanie Foretz Gacon,2011
2011-02-14,Hard,Stephanie Foretz Gacon,Olga Govortsova,2011
2011-02-14,Hard,Shahar Peer,Alexandra Dulgheru,2011
2011-02-14,Hard,Ayumi Morita,Sania Mirza,2011
2011-02-14,Hard,Caroline Wozniacki,Anna Chakvetadze,2011
2011-02-14,Hard,Roberta Vinci,Elena Vesnina,2011
2011-02-14,Hard,Jarmila Gajdosova,Dominika Cibulkova,2011
2011-02-14,Hard,Alisa Kleybanova,Anastasia Pavlyuchenkova,2011
2011-02-14,Hard,Flavia Pennetta,Jelena Dokic,2011
2011-02-14,Hard,Klara Koukalova,Lucie Safarova,2011
2011-02-14,Hard,Shuai Peng,Bethanie Mattek Sands,2011
2011-02-14,Hard,Shuai Zhang,Yaroslava Shvedova,2011
2011-02-14,Hard,Tsvetana Pironkova,Kate Makarova,2011
2011-02-14,Hard,Svetlana Kuznetsova,Nuria Llagostera Vives,2011
2011-02-14,Hard,Marion Bartoli,Kimiko Date Krumm,2011
2011-02-14,Hard,Timea Bacsinszky,Iveta Benesova,2011
2011-02-14,Hard,Anastasija Sevastova,Anastasia Rodionova,2011
2011-02-14,Hard,Chanelle Scheepers,Maria Kirilenko,2011
2011-02-14,Hard,Andrea Petkovic,Angelique Kerber,2011
2011-02-14,Hard,Patty Schnyder,Ana Ivanovic,2011
2011-02-14,Hard,Jie Zheng,Kristina Barrois,2011
2011-02-14,Hard,Sara Errani,Zuzana Kucova,2011
2011-02-14,Hard,Yanina Wickmayer,Bojana Jovanovski,2011
2011-02-14,Hard,Alexandra Dulgheru,Elena Baltacha,2011
2011-02-14,Hard,Shahar Peer,Maria Jose Martinez Sanchez,2011
2011-02-14,Hard,Ayumi Morita,Petra Kvitova,2011
2011-02-14,Hard,Sania Mirza,Akgul Amanmuradova,2011
2011-02-14,Hard,Anna Chakvetadze,Daniela Hantuchova,2011
2011-02-14,Hard,Renata Voracova,Christina Mchale,2011
2011-02-14,Hard,Yanina Wickmayer,Na Li,2011
2011-02-14,Hard,Samantha Stosur,Sara Errani,2011
2011-02-14,Hard,Kaia Kanepi,Vera Dushevina,2011
2011-02-14,Hard,Kaia Kanepi,Andrea Petkovic,2011
2011-02-14,Hard,Heather Watson,Andrea Hlavackova,2011
2011-02-14,Hard,Patty Schnyder,Jie Zheng,2011
2011-02-14,Hard,Evgeniya Rodina,Ajla Tomljanovic,2011
2011-02-14,Hard,Melanie Oudin,Anastasia Pivovarova,2011
2011-02-14,Hard,Rebecca Marino,Jamie Hampton,2011
2011-02-14,Hard,Sorana Cirstea,Catherine Harrison,2011
2011-02-14,Hard,Alexandra Stevenson,Sofia Arvidsson,2011
2011-02-14,Hard,Alexa Glatch,Michaella Krajicek,2011
2011-02-14,Hard,Magdalena Rybarikova,Anne Keothavong,2011
2011-02-14,Hard,Lucie Hradecka,Sandra Zahlavova,2011
2011-02-14,Hard,Ksenia Pervak,Renata Voracova,2011
2011-02-14,Hard,Evgeniya Rodina,Melanie Oudin,2011
2011-02-14,Hard,Rebecca Marino,Sorana Cirstea,2011
2011-02-14,Hard,Coco Vandeweghe,Anna Lena Groenefeld,2011
2011-02-14,Hard,Magdalena Rybarikova,Alexa Glatch,2011
2011-02-14,Hard,Agnieszka Radwanska,Anastasija Sevastova,2011
2011-02-14,Hard,Coco Vandeweghe,Alexandra Stevenson,2011
2011-02-14,Hard,Jelena Jankovic,Chanelle Scheepers,2011
2011-02-14,Hard,Marion Bartoli,Timea Bacsinszky,2011
2011-02-14,Hard,Svetlana Kuznetsova,Tsvetana Pironkova,2011
2011-02-14,Hard,Magdalena Rybarikova,Rebecca Marino,2011
2011-02-14,Hard,Francesca Schiavone,Shuai Zhang,2011
2011-02-14,Hard,Magdalena Rybarikova,Lucie Hradecka,2011
2011-02-14,Hard,Rebecca Marino,Coco Vandeweghe,2011
2011-02-14,Hard,Evgeniya Rodina,Heather Watson,2011
2011-02-14,Hard,Lucie Hradecka,Ksenia Pervak,2011
2011-02-14,Hard,Rebecca Marino,Evgeniya Rodina,2011
2011-02-21,Clay,Silvia Soler Espinosa,Jill Craybas,2011
2011-02-21,Hard,Nadia Petrova,Roberta Vinci,2011
2011-02-21,Clay,Sorana Cirstea,Patricia Mayr Achleitner,2011
2011-02-21,Clay,Gisela Dulko,Anna Tatishvili,2011
2011-02-21,Clay,Carla Suarez Navarro,Sandra Zahlavova,2011
2011-02-21,Clay,Madalina Gojnea,Kristyna Pliskova,2011
2011-02-21,Clay,Laura Pous Tio,Simona Halep,2011
2011-02-21,Hard,Flavia Pennetta,Jie Zheng,2011
2011-02-21,Hard,Jelena Jankovic,Fatma Al Nabhani,2011
2011-02-21,Hard,Shuai Peng,Timea Bacsinszky,2011
2011-02-21,Hard,Marion Bartoli,Alisa Kleybanova,2011
2011-02-21,Hard,Shahar Peer,Svetlana Kuznetsova,2011
2011-02-21,Hard,Sania Mirza,Bojana Jovanovski,2011
2011-02-21,Hard,Klara Koukalova,Alexandra Dulgheru,2011
2011-02-21,Clay,Mathilde Johansson,Olga Govortsova,2011
2011-02-21,Hard,Daniela Hantuchova,Victoria Azarenka,2011
2011-02-21,Hard,Vera Dushevina,Maria Jose Martinez Sanchez,2011
2011-02-21,Hard,Lucie Safarova,Agnieszka Radwanska,2011
2011-02-21,Clay,Johanna Larsson,Yvonne Meusburger,2011
2011-02-21,Clay,Gisela Dulko,Arantxa Parra Santonja,2011
2011-02-21,Clay,Greta Arn,Edina Gallovits Hall,2011
2011-02-21,Clay,Anabel Medina Garrigues,Carla Suarez Navarro,2011
2011-02-21,Hard,Dominika Cibulkova,Jarmila Gajdosova,2011
2011-02-21,Clay,Gisela Dulko,Laura Pous Tio,2011
2011-02-21,Clay,Johanna Larsson,Greta Arn,2011
2011-02-21,Clay,Arantxa Parra Santonja,Lourdes Dominguez Lino,2011
2011-02-21,Clay,Gisela Dulko,Anabel Medina Garrigues,2011
2011-02-21,Clay,Arantxa Parra Santonja,Johanna Larsson,2011
2011-02-21,Clay,Greta Arn,Renata Voracova,2011
2011-02-21,Clay,Johanna Larsson,Mathilde Johansson,2011
2011-02-21,Clay,Laura Pous Tio,Sorana Cirstea,2011
2011-02-21,Clay,Gisela Dulko,Silvia Soler Espinosa,2011
2011-02-21,Clay,Carla Suarez Navarro,Madalina Gojnea,2011
2011-02-21,Clay,Anabel Medina Garrigues,Julia Goerges,2011
2011-02-21,Clay,Lourdes Dominguez Lino,Polona Hercog,2011
2011-02-21,Clay,Pauline Parmentier,Zuzana Ondraskova,2011
2011-02-21,Clay,Lesia Tsurenko,Melanie Oudin,2011
2011-02-21,Clay,Arantxa Parra Santonja,Sybille Bammer,2011
2011-02-21,Clay,Renata Voracova,Romina Oprandi,2011
2011-02-21,Hard,Caroline Wozniacki,Nadia Petrova,2011
2011-02-21,Clay,Arantxa Parra Santonja,Lesia Tsurenko,2011
2011-02-21,Hard,Shuai Peng,Francesca Schiavone,2011
2011-02-21,Hard,Flavia Pennetta,Lucie Safarova,2011
2011-02-21,Clay,Julia Goerges,Ximena Hermoso,2011
2011-02-21,Clay,Anabel Medina Garrigues,Karolina Pliskova,2011
2011-02-21,Hard,Vera Zvonareva,Caroline Wozniacki,2011
2011-02-21,Hard,Vera Zvonareva,Jelena Jankovic,2011
2011-02-21,Hard,Caroline Wozniacki,Marion Bartoli,2011
2011-02-21,Hard,Vera Zvonareva,Daniela Hantuchova,2011
2011-02-21,Clay,Lourdes Dominguez Lino,Pauline Parmentier,2011
2011-02-21,Hard,Marion Bartoli,Shuai Peng,2011
2011-02-21,Hard,Caroline Wozniacki,Flavia Pennetta,2011
2011-02-21,Hard,Vera Zvonareva,Dominika Cibulkova,2011
2011-02-21,Hard,Daniela Hantuchova,Vera Dushevina,2011
2011-02-21,Hard,Klara Koukalova,Na Li,2011
2011-02-21,Hard,Jelena Jankovic,Sania Mirza,2011
2011-02-21,Hard,Jelena Jankovic,Klara Koukalova,2011
2011-02-21,Hard,Marion Bartoli,Shahar Peer,2011
2011-02-28,Hard,Lucie Safarova,Dinara Safina,2011
2011-02-28,Hard,Marion Bartoli,Ekaterina Ivanova,2011
2011-02-28,Hard,Jelena Dokic,Bojana Jovanovski,2011
2011-02-28,Hard,Michaella Krajicek,Anne Kremer,2011
2011-02-28,Hard,Jelena Dokic,Michaella Krajicek,2011
2011-02-28,Hard,Lucie Safarova,Marion Bartoli,2011
2011-02-28,Hard,Lucie Safarova,Jarmila Gajdosova,2011
2011-02-28,Hard,Jelena Dokic,Lucie Safarova,2011
2011-02-28,Hard,Jarmila Gajdosova,Misaki Doi,2011
2011-02-28,Hard,Jarmila Gajdosova,Ayumi Morita,2011
2011-02-28,Hard,Ayumi Morita,Shuai Zhang,2011
2011-02-28,Hard,Lucie Safarova,Zarina Diyas,2011
2011-02-28,Hard,Bojana Jovanovski,Urszula Radwanska,2011
2011-02-28,Hard,Jelena Dokic,Kurumi Nara,2011
2011-02-28,Hard,Marion Bartoli,Maria Elena Camerin,2011
2011-02-28,Hard,Ekaterina Ivanova,Nina Bratchikova,2011
2011-02-28,Hard,Dinara Safina,Xinyun Han,2011
2011-02-28,Hard,Jarmila Gajdosova,Sheng Nan Sun,2011
2011-02-28,Hard,Misaki Doi,Tetiana Luzhanska,2011
2011-02-28,Hard,Shuai Zhang,Kai Chen Chang,2011
2011-02-28,Hard,Ayumi Morita,Darya Kustova,2011
2011-02-28,Hard,Anne Kremer,Kimiko Date Krumm,2011
2011-02-28,Hard,Noppawan Lertcheewakarn,Alberta Brianti,2011
2011-02-28,Hard,Urszula Radwanska,Junri Namigata,2011
2011-02-28,Hard,Alisa Kleybanova,Jing Jing Lu,2011
2011-02-28,Hard,Michaella Krajicek,Tatjana Maria,2011
2011-02-28,Hard,Michaella Krajicek,Alisa Kleybanova,2011
2011-02-28,Hard,Anne Kremer,Noppawan Lertcheewakarn,2011
2011-02-28,Hard,Bojana Jovanovski,Tamarine Tanasugarn,2011
2011-02-28,Hard,Sybille Bammer,Andrea Hlavackova,2011
2011-02-28,Hard,Jelena Jankovic,Lourdes Dominguez Lino,2011
2011-02-28,Hard,Kurumi Nara,Elena Bovina,2011
2011-02-28,Hard,Anastasia Pavlyuchenkova,Jelena Jankovic,2011
